index,location,precipitation,temp_max,temp_min,wind,weather,Year,Month,Day
816,Seattle,0.3,12.2,6.7,2.8,rain,2014,3,27
847,Seattle,6.9,11.1,6.1,5.8,rain,2014,4,27
877,Seattle,0.0,20.0,10.0,2.5,sun,2014,5,27
908,Seattle,1.8,21.1,13.9,4.5,rain,2014,6,27
938,Seattle,0.0,28.3,15.0,4.1,sun,2014,7,27
969,Seattle,0.0,28.9,16.1,1.6,sun,2014,8,27
1000,Seattle,0.0,20.6,11.7,3.2,fog,2014,9,27
1030,Seattle,0.8,15.6,6.7,2.4,rain,2014,10,27
1061,Seattle,3.3,14.4,11.7,6.6,rain,2014,11,27
1091,Seattle,3.3,9.4,4.4,4.9,rain,2014,12,27
2218,New York,0.0,7.2,-5.5,6.4,sun,2014,1,27
2249,New York,0.0,1.7,-9.3,6.7,sun,2014,2,27
2277,New York,0.0,3.9,-4.9,6.2,sun,2014,3,27
2308,New York,0.0,16.1,7.8,6.2,sun,2014,4,27
2338,New York,0.0,28.9,17.8,4.2,sun,2014,5,27
2369,New York,0.0,26.1,18.3,3.5,sun,2014,6,27
2399,New York,0.3,28.9,21.7,5.3,rain,2014,7,27
2430,New York,0.0,30.0,19.4,3.8,sun,2014,8,27
2461,New York,0.0,28.9,16.7,3.0,sun,2014,9,27
2491,New York,0.0,17.8,10.0,5.0,sun,2014,10,27
2522,New York,0.5,3.9,2.2,4.9,rain,2014,11,27
2552,New York,0.0,12.2,2.8,2.8,sun,2014,12,27
1122,Seattle,0.8,11.1,8.3,2.0,rain,2015,1,27
1153,Seattle,18.3,10.0,6.7,4.0,rain,2015,2,27
1181,Seattle,1.0,18.3,8.9,4.0,rain,2015,3,27
1212,Seattle,0.3,25.0,10.6,2.3,rain,2015,4,27
1242,Seattle,0.0,24.4,11.7,1.8,sun,2015,5,27
1273,Seattle,0.0,33.3,17.2,3.9,sun,2015,6,27
1303,Seattle,0.0,23.3,12.2,1.9,fog,2015,7,27
1334,Seattle,0.0,29.4,14.4,2.1,sun,2015,8,27
1365,Seattle,0.0,17.8,7.2,3.8,sun,2015,9,27
1395,Seattle,0.0,16.1,7.8,1.7,fog,2015,10,27
1426,Seattle,0.0,9.4,-1.6,3.0,sun,2015,11,27
1456,Seattle,8.6,4.4,1.7,2.9,rain,2015,12,27
2583,New York,7.9,-2.7,-6.6,8.5,snow,2015,1,27
2614,New York,0.0,0.0,-6.6,4.6,sun,2015,2,27
2642,New York,5.8,8.3,5.0,4.9,rain,2015,3,27
2673,New York,0.0,17.2,9.4,6.6,sun,2015,4,27
2703,New York,0.0,23.3,16.1,6.3,sun,2015,5,27
2734,New York,25.9,21.7,16.7,5.3,rain,2015,6,27
2764,New York,0.0,29.4,23.9,4.1,sun,2015,7,27
2795,New York,0.0,28.3,20.0,4.2,sun,2015,8,27
2826,New York,0.0,22.2,13.3,3.2,sun,2015,9,27
2856,New York,0.0,15.0,5.6,3.5,sun,2015,10,27
2887,New York,0.0,17.2,6.1,2.4,fog,2015,11,27
2917,New York,2.0,17.2,8.9,5.5,rain,2015,12,27
27,Seattle,0.0,6.7,0.6,2.2,rain,2012,1,28
58,Seattle,3.6,6.7,-0.6,4.2,snow,2012,2,28
87,Seattle,1.3,10.6,7.2,5.9,rain,2012,3,28
118,Seattle,0.0,16.1,8.3,2.5,drizzle,2012,4,28
148,Seattle,0.0,16.7,10.0,3.4,rain,2012,5,28
179,Seattle,0.0,22.2,11.7,2.5,rain,2012,6,28
209,Seattle,0.0,22.2,13.3,1.7,drizzle,2012,7,28
240,Seattle,0.0,22.8,12.2,3.2,sun,2012,8,28
271,Seattle,0.0,25.0,12.2,1.1,rain,2012,9,28
301,Seattle,6.1,14.4,10.0,3.8,rain,2012,10,28
332,Seattle,2.8,9.4,2.2,2.9,rain,2012,11,28
362,Seattle,0.0,8.3,3.9,1.7,rain,2012,12,28
1488,New York,0.0,7.8,2.8,6.0,sun,2012,1,28
1519,New York,0.0,10.6,3.3,6.1,sun,2012,2,28
1548,New York,0.3,17.8,5.6,5.2,rain,2012,3,28
1579,New York,0.0,14.4,4.4,5.9,sun,2012,4,28
1609,New York,0.0,29.4,20.0,2.9,sun,2012,5,28
1640,New York,0.0,30.0,20.0,4.0,sun,2012,6,28
1670,New York,1.8,27.2,20.6,3.4,rain,2012,7,28
1701,New York,2.5,31.7,23.3,5.9,rain,2012,8,28
1732,New York,11.2,23.3,16.7,4.8,rain,2012,9,28
1762,New York,0.0,15.6,11.7,8.4,rain,2012,10,28
1793,New York,0.0,6.7,1.1,4.9,sun,2012,11,28
1823,New York,0.0,4.4,-1.1,6.2,sun,2012,12,28
393,Seattle,7.9,6.1,3.3,3.2,rain,2013,1,28
424,Seattle,8.1,11.7,6.7,3.8,rain,2013,2,28
452,Seattle,2.0,16.1,8.3,1.3,rain,2013,3,28
483,Seattle,1.0,15.0,9.4,5.2,rain,2013,4,28
513,Seattle,0.5,17.2,11.7,2.8,rain,2013,5,28
544,Seattle,0.0,30.6,16.1,2.2,sun,2013,6,28
574,Seattle,0.0,21.1,12.2,3.4,fog,2013,7,28
605,Seattle,5.6,26.7,15.6,1.3,rain,2013,8,28
636,Seattle,43.4,16.7,11.7,6.0,rain,2013,9,28
666,Seattle,0.0,14.4,7.2,5.1,sun,2013,10,28
697,Seattle,0.0,11.7,3.3,0.7,sun,2013,11,28
727,Seattle,0.0,9.4,3.3,1.3,sun,2013,12,28
1854,New York,4.8,1.7,-4.4,3.8,snow,2013,1,28
1885,New York,0.0,10.6,4.4,4.1,rain,2013,2,28
1913,New York,0.0,11.7,2.8,6.5,rain,2013,3,28
1944,New York,0.0,17.2,7.2,3.8,sun,2013,4,28
1974,New York,13.7,20.0,11.7,2.4,rain,2013,5,28
2005,New York,0.0,27.8,21.7,5.8,sun,2013,6,28
2035,New York,1.8,25.6,20.0,3.6,rain,2013,7,28
2066,New York,0.0,29.4,20.6,2.1,fog,2013,8,28
2097,New York,0.0,23.3,13.3,2.9,sun,2013,9,28
2127,New York,0.0,15.6,4.4,4.1,sun,2013,10,28
2158,New York,0.0,2.8,-1.0,7.0,sun,2013,11,28
2188,New York,0.0,11.7,-0.5,5.4,sun,2013,12,28
758,Seattle,8.9,11.1,6.1,1.6,rain,2014,1,28
789,Seattle,0.0,14.4,4.4,5.9,sun,2014,2,28
817,Seattle,22.1,11.7,7.2,3.9,rain,2014,3,28
848,Seattle,0.0,16.1,4.4,2.6,sun,2014,4,28
878,Seattle,0.0,18.9,10.0,3.4,sun,2014,5,28
909,Seattle,2.3,20.0,13.3,4.3,rain,2014,6,28
939,Seattle,0.0,30.6,15.0,3.7,sun,2014,7,28
970,Seattle,0.0,23.3,14.4,2.3,sun,2014,8,28
1001,Seattle,0.0,18.9,12.2,2.0,fog,2014,9,28
1031,Seattle,12.7,15.0,9.4,3.9,rain,2014,10,28
1062,Seattle,34.3,12.8,3.3,5.8,rain,2014,11,28
1092,Seattle,4.1,6.7,2.8,1.8,rain,2014,12,28
2219,New York,0.0,-5.5,-9.9,4.4,sun,2014,1,28
2250,New York,0.0,-3.2,-11.6,4.7,sun,2014,2,28
2278,New York,0.0,10.6,2.2,5.9,sun,2014,3,28
2309,New York,0.0,18.9,7.2,4.6,sun,2014,4,28
2339,New York,0.0,19.4,11.7,5.1,sun,2014,5,28
2370,New York,0.0,30.0,18.9,3.8,sun,2014,6,28
2400,New York,13.0,28.9,20.6,7.2,rain,2014,7,28
2431,New York,0.0,28.9,20.0,5.9,sun,2014,8,28
2462,New York,0.0,25.6,16.7,3.3,sun,2014,9,28
2492,New York,0.0,21.1,8.9,3.2,sun,2014,10,28
2523,New York,0.0,5.0,-2.1,6.0,sun,2014,11,28
2553,New York,1.3,12.2,5.6,4.7,rain,2014,12,28
1123,Seattle,0.0,12.2,5.0,1.8,fog,2015,1,28
1154,Seattle,0.0,12.2,3.3,5.1,sun,2015,2,28
1182,Seattle,0.0,15.6,9.4,5.7,sun,2015,3,28
1213,Seattle,1.8,15.6,8.9,4.3,rain,2015,4,28
1243,Seattle,0.0,27.8,12.2,2.1,sun,2015,5,28
1274,Seattle,0.3,28.3,18.3,2.1,rain,2015,6,28
1304,Seattle,0.0,27.8,13.9,3.4,sun,2015,7,28
1335,Seattle,0.5,23.3,15.6,2.6,rain,2015,8,28
1366,Seattle,0.0,21.1,9.4,5.1,sun,2015,9,28
1396,Seattle,3.3,13.9,11.1,2.8,rain,2015,10,28
1427,Seattle,0.0,7.2,-2.7,1.0,sun,2015,11,28
1457,Seattle,1.5,5.0,1.7,1.3,rain,2015,12,28
2584,New York,0.0,0.6,-8.2,6.2,sun,2015,1,28
2615,New York,0.0,-0.5,-9.3,3.7,sun,2015,2,28
2643,New York,0.0,5.6,-2.1,7.8,sun,2015,3,28
2674,New York,0.0,21.7,10.6,6.1,sun,2015,4,28
2704,New York,0.0,25.6,15.6,3.4,drizzle,2015,5,28
2735,New York,7.6,24.4,17.8,4.6,rain,2015,6,28
2765,New York,0.0,31.7,22.8,3.9,sun,2015,7,28
2796,New York,0.0,27.8,17.8,3.0,sun,2015,8,28
2827,New York,1.0,26.1,16.1,2.7,rain,2015,9,28
2857,New York,45.5,20.0,11.1,8.8,rain,2015,10,28
2888,New York,0.5,18.3,7.8,3.6,rain,2015,11,28
2918,New York,1.3,8.9,1.7,6.3,snow,2015,12,28
28,Seattle,27.7,9.4,3.9,4.5,rain,2012,1,29
59,Seattle,0.8,5.0,1.1,7.0,snow,2012,2,29
88,Seattle,27.4,10.0,6.1,4.4,rain,2012,3,29
119,Seattle,4.3,15.6,8.9,1.6,rain,2012,4,29
149,Seattle,0.0,16.1,7.8,1.8,sun,2012,5,29
180,Seattle,0.3,21.7,15.0,1.9,rain,2012,6,29
210,Seattle,0.0,22.8,15.0,2.0,sun,2012,7,29
241,Seattle,0.0,22.8,13.3,2.4,sun,2012,8,29
272,Seattle,0.0,20.6,12.2,4.3,sun,2012,9,29
302,Seattle,10.9,15.6,10.0,4.9,rain,2012,10,29
333,Seattle,1.5,12.8,7.8,4.2,rain,2012,11,29
363,Seattle,1.5,5.0,3.3,1.7,rain,2012,12,29
1489,New York,0.0,6.7,0.6,7.0,sun,2012,1,29
1520,New York,12.4,7.2,1.1,4.9,rain,2012,2,29
1549,New York,0.0,17.2,6.7,8.9,sun,2012,3,29
1580,New York,0.0,18.3,6.7,5.6,sun,2012,4,29
1610,New York,0.3,28.9,21.7,5.4,rain,2012,5,29
1641,New York,1.5,33.3,21.7,4.7,rain,2012,6,29
1671,New York,0.0,26.1,20.6,2.6,rain,2012,7,29
1702,New York,0.0,26.1,19.4,3.4,sun,2012,8,29
1733,New York,0.8,18.9,15.0,2.8,rain,2012,9,29
1763,New York,13.0,18.9,11.1,16.2,rain,2012,10,29
1794,New York,0.0,6.7,1.1,5.7,sun,2012,11,29
1824,New York,6.6,2.8,-2.2,4.2,snow,2012,12,29
394,Seattle,4.3,8.3,5.0,3.9,rain,2013,1,29
453,Seattle,0.0,18.3,7.8,2.5,rain,2013,3,29
484,Seattle,3.8,13.9,6.7,4.2,rain,2013,4,29
514,Seattle,5.6,16.1,9.4,4.0,rain,2013,5,29
545,Seattle,0.0,30.0,18.3,1.7,sun,2013,6,29
575,Seattle,0.0,25.0,13.3,1.4,sun,2013,7,29
606,Seattle,19.3,23.9,18.3,3.0,rain,2013,8,29
637,Seattle,16.8,14.4,11.1,7.1,rain,2013,9,29
667,Seattle,0.0,13.3,3.3,2.2,sun,2013,10,29
698,Seattle,0.5,9.4,5.0,2.1,rain,2013,11,29
728,Seattle,0.0,7.2,1.7,1.1,sun,2013,12,29
1855,New York,0.8,8.9,1.1,3.2,rain,2013,1,29
1914,New York,0.0,13.3,5.0,5.7,sun,2013,3,29
1945,New York,1.3,12.8,10.0,3.9,rain,2013,4,29
1975,New York,0.0,23.9,13.3,2.2,sun,2013,5,29
2006,New York,0.0,26.7,20.6,5.3,sun,2013,6,29
2036,New York,0.0,28.9,21.7,3.8,sun,2013,7,29
2067,New York,0.0,27.8,21.1,4.0,fog,2013,8,29
2098,New York,0.0,22.2,12.2,2.8,sun,2013,9,29
2128,New York,0.0,13.9,6.7,2.6,sun,2013,10,29
2159,New York,0.0,5.0,-1.0,4.0,sun,2013,11,29
2189,New York,30.0,9.4,3.3,4.5,rain,2013,12,29
759,Seattle,21.6,11.1,7.2,3.4,rain,2014,1,29
818,Seattle,14.0,11.7,7.2,5.1,rain,2014,3,29
849,Seattle,0.0,25.0,9.4,2.3,sun,2014,4,29
879,Seattle,0.0,18.9,11.1,4.3,sun,2014,5,29
910,Seattle,0.0,20.6,12.8,3.2,sun,2014,6,29
940,Seattle,0.0,30.0,15.6,2.8,sun,2014,7,29
971,Seattle,0.0,22.8,15.0,3.4,sun,2014,8,29
1002,Seattle,0.8,16.7,11.1,3.5,rain,2014,9,29
1032,Seattle,0.5,16.7,11.7,3.1,rain,2014,10,29
1063,Seattle,3.6,4.4,-4.3,5.3,snow,2014,11,29
1093,Seattle,0.0,6.1,0.6,4.3,fog,2014,12,29
2220,New York,1.3,-4.3,-8.8,6.0,snow,2014,1,29
2279,New York,66.0,11.1,5.0,4.8,rain,2014,3,29
2310,New York,1.3,10.6,6.7,8.9,rain,2014,4,29
2340,New York,0.0,16.7,11.1,3.6,sun,2014,5,29
2371,New York,0.0,26.1,18.3,4.1,sun,2014,6,29
2401,New York,0.0,26.1,17.8,4.7,sun,2014,7,29
2432,New York,0.0,25.6,17.2,3.9,sun,2014,8,29
2463,New York,0.0,25.6,17.8,2.4,sun,2014,9,29
2493,New York,0.8,23.3,11.1,4.3,rain,2014,10,29
2524,New York,0.0,7.8,-3.2,2.8,sun,2014,11,29
2554,New York,0.0,7.8,1.7,4.9,sun,2014,12,29
1124,Seattle,0.0,12.2,3.3,2.9,sun,2015,1,29
1183,Seattle,0.0,15.6,8.9,3.0,sun,2015,3,29
1214,Seattle,0.0,16.1,7.2,4.7,sun,2015,4,29
1244,Seattle,0.0,26.1,12.8,2.5,sun,2015,5,29
1275,Seattle,0.0,28.9,17.2,2.7,sun,2015,6,29
1305,Seattle,0.0,32.2,14.4,3.8,sun,2015,7,29
1336,Seattle,32.5,22.2,13.3,5.8,rain,2015,8,29
1367,Seattle,0.0,21.7,8.9,1.9,sun,2015,9,29
1397,Seattle,1.8,15.0,12.2,4.7,rain,2015,10,29
1428,Seattle,0.0,1.7,-2.1,0.9,fog,2015,11,29
1458,Seattle,0.0,7.2,0.6,2.6,fog,2015,12,29
2585,New York,0.3,2.8,-8.2,3.7,rain,2015,1,29
2644,New York,0.0,7.8,-2.7,6.1,sun,2015,3,29
2675,New York,0.0,25.0,10.0,5.3,sun,2015,4,29
2705,New York,0.0,26.7,17.2,3.3,sun,2015,5,29
2736,New York,0.0,26.1,17.8,5.6,sun,2015,6,29
2766,New York,0.0,35.0,23.3,4.5,drizzle,2015,7,29
2797,New York,0.0,28.9,20.0,3.9,sun,2015,8,29
2828,New York,3.3,26.7,20.6,3.3,rain,2015,9,29
2858,New York,1.5,23.3,15.0,6.9,rain,2015,10,29
2889,New York,0.0,10.0,3.3,5.1,sun,2015,11,29
2919,New York,16.8,9.4,1.1,5.3,rain,2015,12,29
29,Seattle,3.6,8.3,6.1,5.1,rain,2012,1,30
89,Seattle,5.6,9.4,5.0,4.7,rain,2012,3,30
120,Seattle,4.3,12.8,7.2,8.0,rain,2012,4,30
150,Seattle,0.3,18.9,11.1,1.5,rain,2012,5,30
181,Seattle,3.0,20.0,13.3,2.4,rain,2012,6,30
211,Seattle,0.0,19.4,13.3,3.0,sun,2012,7,30
242,Seattle,0.0,22.8,12.8,1.9,sun,2012,8,30
273,Seattle,0.0,21.1,7.8,3.1,sun,2012,9,30
303,Seattle,34.5,15.0,12.2,2.8,rain,2012,10,30
334,Seattle,35.6,15.0,7.8,4.6,rain,2012,11,30
364,Seattle,0.0,4.4,0.0,1.8,drizzle,2012,12,30
1490,New York,0.0,5.0,1.1,7.1,sun,2012,1,30
1550,New York,1.0,12.2,3.9,5.1,rain,2012,3,30
1581,New York,0.0,13.9,6.1,4.4,sun,2012,4,30
1611,New York,0.0,25.0,18.9,2.5,rain,2012,5,30
1642,New York,0.0,33.9,23.9,5.3,sun,2012,6,30
1672,New York,0.0,26.1,19.4,3.4,sun,2012,7,30
1703,New York,0.0,28.9,16.7,4.3,sun,2012,8,30
1734,New York,0.0,21.1,13.9,4.1,rain,2012,9,30
1764,New York,1.0,15.0,8.9,9.1,rain,2012,10,30
1795,New York,0.0,8.3,0.6,3.6,sun,2012,11,30
1825,New York,0.0,2.8,-1.7,10.2,snow,2012,12,30
395,Seattle,3.6,8.9,6.7,3.9,rain,2013,1,30
454,Seattle,0.0,20.0,5.6,4.4,drizzle,2013,3,30
485,Seattle,0.0,12.8,4.4,2.4,sun,2013,4,30
515,Seattle,0.0,16.7,9.4,5.3,sun,2013,5,30
546,Seattle,0.0,33.9,17.2,2.5,sun,2013,6,30
576,Seattle,0.0,25.0,13.3,2.8,sun,2013,7,30
607,Seattle,0.0,26.1,16.1,2.9,sun,2013,8,30
638,Seattle,18.5,13.9,10.0,6.3,rain,2013,9,30
668,Seattle,0.5,15.0,5.6,3.9,rain,2013,10,30
699,Seattle,2.3,11.1,7.2,3.9,rain,2013,11,30
729,Seattle,0.3,8.9,4.4,2.6,rain,2013,12,30
1856,New York,0.8,11.1,5.0,7.6,rain,2013,1,30
1915,New York,0.0,14.4,3.9,4.2,sun,2013,3,30
1946,New York,0.0,17.2,7.8,4.3,sun,2013,4,30
1976,New York,0.0,30.0,17.2,3.8,sun,2013,5,30
2007,New York,0.5,27.2,20.6,4.3,rain,2013,6,30
2037,New York,0.0,29.4,19.4,3.9,sun,2013,7,30
2068,New York,0.0,28.3,20.6,4.8,sun,2013,8,30
2099,New York,0.0,22.2,11.1,2.9,sun,2013,9,30
2129,New York,0.0,16.1,6.7,2.2,sun,2013,10,30
2160,New York,0.0,6.7,-3.8,3.3,sun,2013,11,30
2190,New York,0.0,8.3,-4.3,6.0,sun,2013,12,30
760,Seattle,0.0,8.3,6.1,6.4,sun,2014,1,30
819,Seattle,0.0,11.1,5.0,5.1,sun,2014,3,30
850,Seattle,0.0,27.8,9.4,3.9,sun,2014,4,30
880,Seattle,0.0,20.6,8.9,4.5,sun,2014,5,30
911,Seattle,0.0,25.6,12.8,4.4,sun,2014,6,30
941,Seattle,0.0,29.4,14.4,3.4,sun,2014,7,30
972,Seattle,8.4,17.8,15.0,2.2,rain,2014,8,30
1003,Seattle,0.0,19.4,12.2,2.6,sun,2014,9,30
1033,Seattle,25.4,15.6,11.1,3.2,rain,2014,10,30
1064,Seattle,0.0,2.8,-4.9,4.4,sun,2014,11,30
1094,Seattle,0.0,3.3,-2.1,3.6,sun,2014,12,30
2221,New York,0.0,-2.1,-9.9,3.5,sun,2014,1,30
2280,New York,13.5,12.8,4.4,7.4,rain,2014,3,30
2311,New York,118.9,13.3,5.6,8.5,rain,2014,4,30
2341,New York,0.8,21.1,11.7,3.3,rain,2014,5,30
2372,New York,0.0,26.7,19.4,5.8,sun,2014,6,30
2402,New York,0.0,26.7,17.8,4.1,sun,2014,7,30
2433,New York,0.0,25.6,17.2,4.3,sun,2014,8,30
2464,New York,0.8,21.1,16.7,2.6,rain,2014,9,30
2494,New York,0.0,16.1,7.8,4.1,fog,2014,10,30
2525,New York,0.0,11.7,7.2,4.6,sun,2014,11,30
2555,New York,0.0,2.2,-2.1,4.2,sun,2014,12,30
1125,Seattle,0.0,8.3,1.1,0.8,fog,2015,1,30
1184,Seattle,1.8,17.8,10.6,2.9,rain,2015,3,30
1215,Seattle,0.0,17.2,7.8,2.1,sun,2015,4,30
1245,Seattle,0.0,22.8,10.0,2.5,sun,2015,5,30
1276,Seattle,0.0,30.6,15.0,3.4,fog,2015,6,30
1306,Seattle,0.0,34.4,17.2,3.5,sun,2015,7,30
1337,Seattle,10.2,20.0,12.8,4.7,rain,2015,8,30
1368,Seattle,0.0,18.3,10.0,1.3,fog,2015,9,30
1398,Seattle,19.3,17.2,11.7,6.7,rain,2015,10,30
1429,Seattle,0.5,5.6,-3.8,1.7,rain,2015,11,30
1459,Seattle,0.0,5.6,-1.0,3.4,sun,2015,12,30
2586,New York,1.0,3.3,-7.1,8.4,snow,2015,1,30
2645,New York,0.0,14.4,2.2,6.7,sun,2015,3,30
2676,New York,0.0,17.2,8.9,5.6,sun,2015,4,30
2706,New York,0.0,25.6,16.7,6.2,drizzle,2015,5,30
2737,New York,0.0,27.2,18.9,5.4,sun,2015,6,30
2767,New York,24.6,29.4,24.4,5.1,rain,2015,7,30
2798,New York,0.0,28.9,20.6,4.3,sun,2015,8,30
2829,New York,20.8,25.6,15.6,7.3,rain,2015,9,30
2859,New York,0.0,17.2,8.3,6.1,sun,2015,10,30
2890,New York,0.0,10.0,1.1,4.0,sun,2015,11,30
2920,New York,9.4,10.6,5.0,3.0,rain,2015,12,30
30,Seattle,1.8,9.4,6.1,3.9,rain,2012,1,31
90,Seattle,13.2,10.0,2.8,3.4,rain,2012,3,31
151,Seattle,3.8,17.8,12.2,2.7,rain,2012,5,31
212,Seattle,0.0,22.8,13.9,2.8,sun,2012,7,31
243,Seattle,0.0,22.2,10.6,2.9,sun,2012,8,31
304,Seattle,14.5,15.6,11.1,2.7,rain,2012,10,31
365,Seattle,0.0,3.3,-1.1,2.0,drizzle,2012,12,31
1491,New York,0.0,13.9,2.8,4.9,sun,2012,1,31
1551,New York,8.9,6.7,3.9,4.8,rain,2012,3,31
1612,New York,0.0,27.8,18.3,4.3,drizzle,2012,5,31
1673,New York,0.0,26.1,21.1,3.1,sun,2012,7,31
1704,New York,0.0,32.2,18.3,6.0,sun,2012,8,31
1765,New York,0.3,11.1,7.8,5.3,rain,2012,10,31
1826,New York,0.0,3.9,-2.2,7.1,sun,2012,12,31
396,Seattle,3.0,9.4,7.2,4.0,rain,2013,1,31
455,Seattle,0.0,20.6,6.7,2.9,sun,2013,3,31
516,Seattle,0.0,19.4,11.1,2.5,sun,2013,5,31
577,Seattle,0.0,21.7,13.3,1.8,sun,2013,7,31
608,Seattle,0.0,27.8,13.9,2.6,sun,2013,8,31
669,Seattle,0.3,14.4,10.6,2.2,rain,2013,10,31
730,Seattle,0.5,8.3,5.0,1.7,rain,2013,12,31
1857,New York,11.4,13.3,-1.1,12.9,snow,2013,1,31
1916,New York,3.0,11.1,1.7,4.9,rain,2013,3,31
1977,New York,0.0,28.9,18.3,4.6,sun,2013,5,31
2038,New York,0.0,27.8,20.0,3.6,sun,2013,7,31
2069,New York,0.0,28.3,22.2,5.0,sun,2013,8,31
2130,New York,1.3,19.4,11.7,5.4,rain,2013,10,31
2191,New York,0.0,1.1,-6.0,5.3,sun,2013,12,31
761,Seattle,2.3,7.8,5.6,2.6,rain,2014,1,31
820,Seattle,0.0,15.6,2.2,3.8,sun,2014,3,31
881,Seattle,0.0,23.3,10.0,2.2,sun,2014,5,31
942,Seattle,0.0,30.6,17.8,4.1,sun,2014,7,31
973,Seattle,1.3,21.1,13.9,1.9,rain,2014,8,31
1034,Seattle,17.0,12.8,8.3,2.0,rain,2014,10,31
1095,Seattle,0.0,3.3,-2.7,3.0,sun,2014,12,31
2222,New York,0.0,6.1,-3.8,4.2,sun,2014,1,31
2281,New York,5.3,13.3,1.1,8.8,rain,2014,3,31
2342,New York,0.0,22.2,12.8,4.9,sun,2014,5,31
2403,New York,0.0,27.8,18.3,5.3,sun,2014,7,31
2434,New York,3.6,29.4,22.8,4.5,rain,2014,8,31
2495,New York,0.3,12.8,7.8,4.5,rain,2014,10,31
2556,New York,0.0,1.1,-2.1,5.3,sun,2014,12,31
1126,Seattle,0.0,7.2,3.3,1.9,fog,2015,1,31
1185,Seattle,1.0,12.8,6.1,4.2,rain,2015,3,31
1246,Seattle,0.0,25.0,11.7,2.2,sun,2015,5,31
1307,Seattle,0.0,34.4,17.8,2.6,sun,2015,7,31
1338,Seattle,0.0,18.9,16.1,5.8,sun,2015,8,31
1399,Seattle,33.0,15.6,11.7,7.2,rain,2015,10,31
1460,Seattle,0.0,5.6,-2.1,3.5,sun,2015,12,31
2587,New York,0.0,-2.7,-9.9,10.3,sun,2015,1,31
2646,New York,0.8,8.9,2.8,5.3,rain,2015,3,31
2707,New York,0.5,26.1,17.2,4.6,rain,2015,5,31
2768,New York,0.0,33.9,22.8,3.6,sun,2015,7,31
2799,New York,0.0,32.8,23.9,5.1,sun,2015,8,31
2860,New York,0.0,12.8,4.4,3.0,sun,2015,10,31
2921,New York,1.5,11.1,6.1,5.5,rain,2015,12,31
